timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/09/16 18:58:15.415, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.418, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.420, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.421, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.423, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.424, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.426, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.427, 58.76 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.429, 58.85 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 18:58:15.435, 58.85 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 18:58:15.437, 58.85 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 18:58:15.439, 58.85 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/16 18:58:15.440, 58.85 W, 0 %, 0 %, 12196 MiB, 12190 MiB, 6 MiB
2023/09/16 18:58:15.442, 58.57 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.455, 58.57 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.466, 58.57 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.468, 58.57 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.470, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.475, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.477, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.479, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.480, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.482, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.483, 58.66 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 18:58:15.488, 58.66 W, 0 %, 0 %, 12196 MiB, 12182 MiB, 14 MiB
2023/09/16 18:58:15.490, 61.27 W, 0 %, 0 %, 12196 MiB, 12181 MiB, 15 MiB
2023/09/16 18:58:15.495, 61.27 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 18:58:15.497, 61.27 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 18:58:15.499, 61.27 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 18:58:15.500, 61.27 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 18:58:15.502, 61.27 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 18:58:15.503, 61.27 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 18:58:15.505, 61.27 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 18:58:15.506, 61.27 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 18:58:15.508, 61.27 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 18:58:15.509, 63.72 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
