timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/09/16 19:00:30.150, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.153, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.155, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.156, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.158, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.159, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.161, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.163, 92.06 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.165, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.171, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.173, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.175, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.177, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.179, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.181, 92.20 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:30.194, 92.20 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 19:00:30.196, 92.20 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 19:00:30.198, 92.20 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 19:00:30.201, 92.20 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 19:00:30.203, 92.20 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/16 19:00:30.205, 92.00 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/16 19:00:30.212, 92.00 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/16 19:00:30.214, 92.00 W, 0 %, 0 %, 12196 MiB, 12190 MiB, 6 MiB
2023/09/16 19:00:30.216, 92.00 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.218, 92.00 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.238, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.252, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.254, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.255, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.257, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.259, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.260, 91.97 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.262, 92.31 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:30.272, 92.31 W, 0 %, 0 %, 12196 MiB, 12182 MiB, 14 MiB
2023/09/16 19:00:30.274, 92.31 W, 0 %, 0 %, 12196 MiB, 12181 MiB, 15 MiB
2023/09/16 19:00:30.275, 92.31 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:30.277, 92.31 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:30.278, 92.31 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:30.280, 92.31 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
