timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/09/16 19:00:51.513, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.516, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.518, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.519, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.521, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.522, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.524, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.525, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.527, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.528, 92.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.530, 92.39 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/16 19:00:51.536, 92.39 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/16 19:00:51.538, 92.39 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/16 19:00:51.539, 92.39 W, 0 %, 0 %, 12196 MiB, 12190 MiB, 6 MiB
2023/09/16 19:00:51.541, 92.39 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.549, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.562, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.564, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.565, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.567, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.569, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.570, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.576, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.578, 92.49 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/16 19:00:51.582, 92.49 W, 0 %, 0 %, 12196 MiB, 12182 MiB, 14 MiB
2023/09/16 19:00:51.584, 92.49 W, 0 %, 0 %, 12196 MiB, 12181 MiB, 15 MiB
2023/09/16 19:00:51.585, 92.49 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:51.587, 92.49 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:51.588, 92.49 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:51.590, 92.75 W, 0 %, 0 %, 12196 MiB, 12177 MiB, 19 MiB
2023/09/16 19:00:51.596, 92.75 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 19:00:51.598, 92.75 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 19:00:51.599, 92.75 W, 0 %, 0 %, 12196 MiB, 12159 MiB, 37 MiB
2023/09/16 19:00:51.601, 92.75 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.602, 92.75 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.607, 92.75 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.608, 92.75 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.610, 92.75 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.611, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.617, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.618, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.620, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.621, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.622, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.624, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.625, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.627, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
2023/09/16 19:00:51.628, 90.70 W, 0 %, 0 %, 12196 MiB, 12057 MiB, 139 MiB
