timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/07/10 20:59:23.476, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.479, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.480, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.482, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.483, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.485, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.486, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.487, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.489, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.490, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.496, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.498, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.499, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.500, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.502, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.503, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.505, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.506, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.508, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.509, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.511, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.516, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.518, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.519, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.521, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.522, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.524, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.525, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.526, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.528, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.529, 89.51 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.531, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.537, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.538, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.540, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.541, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.542, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.544, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.545, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.547, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.548, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.550, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.551, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.556, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.558, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.559, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.561, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.562, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.564, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.565, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.567, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.568, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.569, 89.61 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.571, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.576, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.578, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.579, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.581, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.582, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.584, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.585, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.586, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.588, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.589, 89.66 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.591, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.596, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.598, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.599, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.601, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.602, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.604, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.605, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.606, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.608, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.609, 89.58 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.611, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.617, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.618, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.619, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.621, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.622, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.624, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.625, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.627, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.628, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.630, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.631, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.637, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.638, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.639, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.641, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.642, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.644, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.645, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.647, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.648, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.649, 89.71 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.651, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.657, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.658, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.660, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.661, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.662, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.664, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.665, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.667, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.668, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.670, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.671, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.677, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.678, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.680, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.681, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.682, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.684, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.685, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/07/10 20:59:23.687, 89.82 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
