timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/09/15 17:40:10.568, 92.16 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.574, 92.16 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.576, 92.16 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.579, 92.16 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.581, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.589, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.592, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.595, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.597, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.600, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.603, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.610, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.613, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.616, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.618, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.621, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.629, 92.46 W, 0 %, 0 %, 12196 MiB, 12195 MiB, 1 MiB
2023/09/15 17:40:10.634, 92.46 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.636, 92.46 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.638, 92.46 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.640, 92.46 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.643, 92.65 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.651, 92.65 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.653, 92.65 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.656, 92.65 W, 0 %, 0 %, 12196 MiB, 12194 MiB, 2 MiB
2023/09/15 17:40:10.658, 92.65 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/15 17:40:10.661, 92.55 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/15 17:40:10.669, 92.55 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/15 17:40:10.672, 92.55 W, 0 %, 0 %, 12196 MiB, 12192 MiB, 4 MiB
2023/09/15 17:40:10.674, 92.55 W, 0 %, 0 %, 12196 MiB, 12190 MiB, 6 MiB
2023/09/15 17:40:10.677, 92.55 W, 0 %, 0 %, 12196 MiB, 12190 MiB, 6 MiB
2023/09/15 17:40:10.679, 92.55 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.681, 92.55 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.691, 92.55 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.703, 92.26 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.711, 92.26 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.714, 92.26 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.717, 92.26 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.719, 92.26 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.722, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.730, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.732, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.734, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.737, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.739, 92.65 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.742, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.749, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.751, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.754, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.756, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.759, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.761, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.769, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.772, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.774, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.777, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.780, 92.46 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.782, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.790, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.792, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.795, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.798, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.801, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.803, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
2023/09/15 17:40:10.811, 92.36 W, 0 %, 0 %, 12196 MiB, 12184 MiB, 12 MiB
